0.699824	1.20703	-0.791798	-12.064	0.838183	-3.78227	
0.498604	0.0265429	0.349458	3.3828	6.18278	-3.5766	
0.449398	0.00420657	0.399895	4.48101	4.02264	-4.6632	
0.43048	-0.00247849	0.426888	4.74077	3.95898	-4.42135	
0.399672	-0.00866479	0.445728	4.92154	3.82819	-4.08971	
0.36527	-0.014981	0.460275	5.05594	3.68793	-3.72354	
0.32732	-0.0213348	0.469886	5.13972	3.54314	-3.32581	
0.28626	-0.0276507	0.474249	5.16996	3.39548	-2.90113	
0.242587	-0.033854	0.473134	5.14453	3.24662	-2.45458	
0.196839	-0.0398709	0.466378	5.06204	3.09829	-1.99159	
0.149592	-0.0456297	0.453896	4.92184	2.95216	-1.51784	
0.101444	-0.0510618	0.435678	4.72402	2.80994	-1.03924	
5.5867	-0.0489242	-19.8475	-168.633	101.796	-47.0427	
1.94184	0.19015	-5.25362	-83.1382	69.7584	-0.370827	
-1.6239	0.0269653	0.29419	3.30116	15.761	19.4804	
-1.63344	0.0209826	0.284101	3.09033	15.452	19.5251	
-1.64492	0.0169359	0.255327	2.80265	15.2871	19.6829	
-1.65518	0.0133753	0.232376	2.54969	15.1043	19.7986	
-1.66191	0.00961107	0.214431	2.35515	14.928	19.8745	
-11.0681	0.011274	-6.31828	-53.4802	-69.8626	100.238	
-6.68197	0.241482	-1.00971	-20.629	-83.6213	85.4748	
-1.98015	1.66593	2.0001	-5.75684	-24.0921	26.6913	
-1.13872	0.0106542	0.0591064	1.16685	-0.335099	13.3095	
-1.13963	0.00740863	0.001989	0.629928	-0.0942374	13.3969	
-1.14203	0.00625173	-0.0537748	-0.0166808	0.210215	13.4764	
-0.146307	0.00502639	-0.0085346	0.187092	0.0697479	4.97723	
