2.33487e-16	1	6.12323e-17	-9.4698e-33	-6.12323e-17	1	1	-2.33487e-16	3.55679e-33	-0.2981	-0.1529	0.6789	
0.00486543	0.999078	-0.0426643	-0.0128141	0.0427236	0.999005	0.999906	-0.00431388	0.0130101	-0.296943	-0.157796	0.685389	
0.0108132	0.996294	-0.0853318	-0.0251878	0.085581	0.996013	0.999624	-0.0086208	0.0260199	-0.295774	-0.16266	0.691886	
0.0178126	0.991627	-0.127902	-0.0370503	0.128489	0.991019	0.999155	-0.0129138	0.0390288	-0.294595	-0.16749	0.698391	
0.0258284	0.985058	-0.170274	-0.0483328	0.171362	0.984022	0.998497	-0.0171859	0.0520366	-0.293405	-0.172282	0.704902	
0.0348215	0.976574	-0.212345	-0.0589686	0.214112	0.975028	0.997652	-0.0214303	0.0650429	-0.292205	-0.177035	0.71142	
0.0447487	0.966164	-0.254015	-0.0688934	0.256649	0.964046	0.99662	-0.0256399	0.0780471	-0.290994	-0.181746	0.717945	
0.055563	0.953824	-0.295182	-0.0780458	0.298883	0.951093	0.9954	-0.0298079	0.0910488	-0.289774	-0.186414	0.724475	
0.0672137	0.939552	-0.335745	-0.0863671	0.340721	0.936189	0.993993	-0.0339274	0.104048	-0.288544	-0.191035	0.731012	
0.0796465	0.923352	-0.375603	-0.0938019	0.38207	0.91936	0.9924	-0.0379916	0.117043	-0.287305	-0.195607	0.737554	
0.0928041	0.905233	-0.414657	-0.100298	0.422835	0.900639	0.99062	-0.0419937	0.130034	-0.286056	-0.200128	0.744101	
0.106626	0.885209	-0.452809	-0.105807	0.462921	0.880062	0.988654	-0.0459269	0.14302	-0.284799	-0.204596	0.750653	
0.121048	0.863298	-0.489963	-0.110283	0.502233	0.857671	0.986501	-0.0497846	0.156001	-0.283533	-0.209009	0.75721	
0.136004	0.839525	-0.526024	-0.113686	0.540675	0.833514	0.984164	-0.05356	0.168976	-0.282258	-0.213363	0.76377	
0.151426	0.813917	-0.5609	-0.115978	0.578153	0.807643	0.981641	-0.0572465	0.181944	-0.280976	-0.217658	0.770334	
0.167243	0.786511	-0.5945	-0.117126	0.614572	0.780117	0.978934	-0.0608377	0.194904	-0.279686	-0.221891	0.776902	
0.183382	0.757345	-0.626737	-0.117102	0.649839	0.750997	0.976042	-0.0643269	0.207855	-0.278388	-0.226059	0.783472	
0.199767	0.726464	-0.657528	-0.115881	0.683861	0.720351	0.972967	-0.0677078	0.220796	-0.277083	-0.23016	0.790044	
0.216324	0.693919	-0.68679	-0.113443	0.716547	0.688252	0.969708	-0.0709741	0.233727	-0.275772	-0.234193	0.796618	
0.232975	0.659764	-0.714447	-0.109773	0.747809	0.654776	0.966267	-0.0741194	0.246645	-0.274453	-0.238154	0.803193	
0.249641	0.62406	-0.740424	-0.10486	0.777559	0.620005	0.962644	-0.0771377	0.259549	-0.273128	-0.242043	0.809768	
0.266243	0.586874	-0.764653	-0.0986978	0.805714	0.584023	0.95884	-0.0800227	0.272439	-0.271798	-0.245856	0.816344	
