0.517739	-2.00957	-1.19636	0.944045	-1.67863	-1.43064	-1.71379	-0.886296	-2.53695	-1.74951	-0.707763	1.10535	2.07834	-1.20704	0.321716	
0.493855	-1.90945	-1.13478	0.952091	-1.67626	-1.34157	-1.6482	-0.897236	-2.5163	-1.78534	-0.710775	1.09356	2.03959	-1.2121	0.359897	
0.46997	-1.80881	-1.06943	0.960492	-1.67496	-1.25081	-1.58271	-0.910279	-2.49617	-1.82181	-0.715857	1.0827	2.00293	-1.21648	0.399047	
0.446085	-1.70725	-0.999941	0.968823	-1.67465	-1.1579	-1.51746	-0.925463	-2.47696	-1.85845	-0.723405	1.07249	1.96864	-1.22039	0.439467	
0.4222	-1.60441	-0.926026	0.976632	-1.6752	-1.06246	-1.45269	-0.942826	-2.45903	-1.89469	-0.733918	1.06264	1.93704	-1.22409	0.481425	
0.398315	-1.49997	-0.847566	0.983463	-1.67637	-0.964221	-1.38881	-0.96239	-2.4427	-1.92975	-0.747969	1.05289	1.90845	-1.2279	0.525127	
0.37443	-1.39371	-0.76467	0.988902	-1.67783	-0.863062	-1.32635	-0.984138	-2.42818	-1.96271	-0.766138	1.04301	1.88315	-1.23224	0.570701	
0.350545	-1.28559	-0.677737	0.992636	-1.67917	-0.75905	-1.26596	-1.00799	-2.41554	-1.99249	-0.788915	1.03275	1.86134	-1.23761	0.618174	
0.32666	-1.17572	-0.587469	0.994496	-1.67998	-0.652443	-1.20835	-1.03379	-2.40464	-2.01797	-0.81657	1.02186	1.8431	-1.2446	0.667454	
0.302775	-1.06445	-0.494822	0.994463	-1.67991	-0.543669	-1.15415	-1.06127	-2.39513	-2.03815	-0.849043	1.01008	1.82832	-1.25385	0.71833	
0.27889	-0.952311	-0.400887	0.992639	-1.67873	-0.433271	-1.10388	-1.09005	-2.3865	-2.05229	-0.885911	0.997093	1.81673	-1.26594	0.77049	
0.255005	-0.839925	-0.30675	0.989184	-1.67639	-0.321842	-1.05788	-1.11972	-2.37812	-2.06003	-0.926432	0.982571	1.80787	-1.2814	0.823558	
0.23112	-0.727941	-0.213371	0.984266	-1.67297	-0.20997	-1.01625	-1.14979	-2.36933	-2.06142	-0.969673	0.966176	1.80117	-1.30056	0.877143	
0.207235	-0.616949	-0.121514	0.97804	-1.66865	-0.0982009	-0.978938	-1.1798	-2.35955	-2.05683	-1.01465	0.947594	1.79598	-1.3236	0.930885	
0.18335	-0.507427	-0.0317376	0.970658	-1.66365	0.012984	-0.945749	-1.20932	-2.3483	-2.0469	-1.06045	0.926566	1.79162	-1.3505	0.98449	
0.159466	-0.399728	0.0555902	0.96228	-1.65826	0.123186	-0.916378	-1.23798	-2.33523	-2.03239	-1.10633	0.902906	1.78744	-1.38106	1.03775	
0.135581	-0.294081	0.140254	0.95308	-1.65278	0.232102	-0.890449	-1.2655	-2.32011	-2.0141	-1.1517	0.876512	1.78285	-1.41499	1.09056	
0.111696	-0.190614	0.222157	0.94322	-1.64755	0.339533	-0.867538	-1.29166	-2.3028	-1.99278	-1.19617	0.847363	1.77732	-1.45191	1.14285	
0.0944587	-0.144346	0.287983	0.918602	-1.64845	0.39558	-0.826038	-1.23708	-2.3429	-1.98469	-1.27402	0.766305	1.76656	-1.50779	1.19725	
0.0772217	-0.0973624	0.353268	0.893868	-1.65061	0.452384	-0.783003	-1.18132	-2.38371	-1.9722	-1.35443	0.676592	1.74857	-1.56412	1.25023	
0.0599847	-0.049973	0.418203	0.868967	-1.65436	0.510133	-0.738634	-1.12412	-2.42493	-1.95443	-1.43707	0.578378	1.72222	-1.61932	1.30173	
0.0427478	-0.00264444	0.482873	0.843764	-1.66012	0.569014	-0.693109	-1.0653	-2.46608	-1.93033	-1.52131	0.472163	1.6866	-1.67153	1.35171	
0.0255108	0.0439558	0.547233	0.81801	-1.66832	0.629189	-0.64656	-1.0048	-2.50651	-1.89878	-1.6062	0.358902	1.64121	-1.71872	1.4003	
0.00827379	0.088969	0.611072	0.79133	-1.67935	0.690756	-0.599056	-0.942826	-2.54535	-1.85888	-1.69044	0.240081	1.58617	-1.75879	1.44775	
-0.00896319	0.131434	0.673996	0.763235	-1.69344	0.753726	-0.550592	-0.879856	-2.58165	-1.81015	-1.77261	0.117687	1.52245	-1.78992	1.4946	
