0	0.785398	1.25664	-1.5708	-1.5708	0	0	0	0.785398	1.25664	-1.5708	-1.5708	0	0	0	
-0.0190448	0.753627	1.23742	-1.52088	-1.50936	0.0374093	0.0145116	0.00672591	0.726617	1.26315	-1.46442	-1.4844	-0.0002856	0.00961132	0.0777278	
-0.0380896	0.721856	1.21821	-1.47097	-1.44792	0.0748186	0.0290231	0.0134518	0.667837	1.26965	-1.35804	-1.39801	-0.0005712	0.0192226	0.155456	
-0.0571345	0.690085	1.19899	-1.42105	-1.38648	0.112228	0.0435347	0.0201777	0.609056	1.27616	-1.25166	-1.31161	-0.000856799	0.028834	0.233183	
-0.0761793	0.658314	1.17978	-1.37114	-1.32504	0.149637	0.0580463	0.0269036	0.550275	1.28267	-1.14528	-1.22522	-0.0011424	0.0384453	0.310911	
-0.0952241	0.626543	1.16057	-1.32123	-1.2636	0.187047	0.0725579	0.0336296	0.491494	1.28918	-1.03891	-1.13882	-0.001428	0.0480566	0.388639	
-0.114269	0.594772	1.14135	-1.27131	-1.20216	0.224456	0.0870694	0.0403555	0.432713	1.29569	-0.932528	-1.05242	-0.0017136	0.0576679	0.466367	
-0.133314	0.563001	1.12214	-1.2214	-1.14072	0.261865	0.101581	0.0470814	0.373932	1.3022	-0.82615	-0.966029	-0.0019992	0.0672792	0.544095	
-0.152359	0.53123	1.10292	-1.17149	-1.07928	0.299275	0.116093	0.0538073	0.315152	1.30871	-0.719772	-0.879634	-0.0022848	0.0768905	0.621822	
-0.171403	0.499459	1.08371	-1.12157	-1.01784	0.336684	0.130604	0.0605332	0.256371	1.31521	-0.613394	-0.793239	-0.0025704	0.0865019	0.69955	
-0.190448	0.467688	1.06449	-1.07166	-0.9564	0.374093	0.145116	0.0672591	0.19759	1.32172	-0.507016	-0.706843	-0.002856	0.0961132	0.777278	
-0.209493	0.435917	1.04528	-1.02174	-0.894961	0.411502	0.159627	0.073985	0.138809	1.32823	-0.400638	-0.620448	-0.0031416	0.105725	0.855006	
-0.228538	0.404146	1.02607	-0.97183	-0.833521	0.448912	0.174139	0.0807109	0.0800282	1.33474	-0.294259	-0.534053	-0.0034272	0.115336	0.932734	
-0.247583	0.372375	1.00685	-0.921917	-0.772081	0.486321	0.18865	0.0874369	0.0212474	1.34125	-0.187881	-0.447657	-0.0037128	0.124947	1.01046	
-0.339727	0.393992	0.93074	-0.896531	-0.859337	0.458784	0.238439	0.167986	0.0285558	1.37427	-0.164005	-0.410291	-0.0120638	0.0906253	1.04877	
-0.43187	0.415609	0.854628	-0.871145	-0.946593	0.431247	0.288227	0.248536	0.0358642	1.40729	-0.140129	-0.372925	-0.0204148	0.0563034	1.08708	
-0.524014	0.437227	0.778516	-0.845759	-1.03385	0.40371	0.338016	0.329085	0.0431727	1.44031	-0.116253	-0.335559	-0.0287658	0.0219815	1.12539	
-0.616158	0.458844	0.702404	-0.820373	-1.1211	0.376173	0.387804	0.409634	0.0504811	1.47333	-0.0923774	-0.298193	-0.0371168	-0.0123404	1.1637	
-0.708302	0.480461	0.626292	-0.794987	-1.20836	0.348636	0.437592	0.490184	0.0577895	1.50635	-0.0685014	-0.260827	-0.0454678	-0.0466623	1.20201	
-0.800446	0.502078	0.55018	-0.769601	-1.29562	0.321099	0.487381	0.570733	0.0650979	1.53937	-0.0446254	-0.223461	-0.0538187	-0.0809842	1.24032	
-0.89259	0.523696	0.474068	-0.744215	-1.38287	0.293562	0.537169	0.651282	0.0724064	1.57239	-0.0207494	-0.186094	-0.0621697	-0.115306	1.27863	
-0.984734	0.545313	0.397956	-0.718829	-1.47013	0.266025	0.586958	0.731832	0.0797148	1.60541	0.00312655	-0.148728	-0.0705207	-0.149628	1.31694	
-1.07688	0.56693	0.321844	-0.693443	-1.55738	0.238488	0.636746	0.812381	0.0870232	1.63842	0.0270025	-0.111362	-0.0788717	-0.18395	1.35526	
-1.16902	0.588547	0.245732	-0.668057	-1.64464	0.210952	0.686534	0.89293	0.0943316	1.67144	0.0508785	-0.0739959	-0.0872227	-0.218272	1.39357	
-1.26117	0.610165	0.16962	-0.642671	-1.73189	0.183415	0.736323	0.97348	0.10164	1.70446	0.0747545	-0.0366298	-0.0955737	-0.252594	1.43188	
-1.35331	0.631782	0.093508	-0.617285	-1.81915	0.155878	0.786111	1.05403	0.108948	1.73748	0.0986305	0.000736371	-0.103925	-0.286915	1.47019	
-1.32108	0.629461	0.102189	-0.592022	-1.81213	0.171774	0.78803	1.03225	0.138488	1.74658	0.0781531	0.0248594	-0.126293	-0.298233	1.4742	
-1.24028	0.636035	0.106118	-0.550225	-1.80407	0.206697	0.789801	0.985062	0.206669	1.77347	0.0447666	0.079355	-0.151504	-0.322581	1.47444	
-1.15948	0.642609	0.110047	-0.508429	-1.79601	0.241619	0.791573	0.937874	0.27485	1.80035	0.0113801	0.133851	-0.176715	-0.346929	1.47468	
-1.07867	0.649183	0.113975	-0.466632	-1.78795	0.276542	0.793345	0.890687	0.343031	1.82723	-0.0220065	0.188346	-0.201926	-0.371278	1.47492	
-0.997871	0.655757	0.117904	-0.424836	-1.77989	0.311464	0.795117	0.843499	0.411212	1.85412	-0.055393	0.242842	-0.227137	-0.395626	1.47516	
-0.91812	0.717209	0.0752461	-0.472179	-1.78441	0.324079	0.774959	0.81361	0.457167	1.87807	-0.0449816	0.238679	-0.127918	-0.381422	1.41237	
-0.838369	0.778662	0.0325879	-0.519521	-1.78894	0.336693	0.754802	0.783721	0.503121	1.90201	-0.0345702	0.234517	-0.0286982	-0.367219	1.34958	
-0.758618	0.840115	-0.0100704	-0.566864	-1.79347	0.349308	0.734645	0.753831	0.549075	1.92596	-0.0241588	0.230355	0.0705211	-0.353016	1.28678	
-0.678866	0.901568	-0.0527287	-0.614206	-1.79799	0.361923	0.714487	0.723942	0.59503	1.94991	-0.0137475	0.226192	0.16974	-0.338812	1.22399	
-0.666635	0.912954	-0.0374077	-0.622741	-1.78454	0.363328	0.709008	0.712145	0.604437	1.93846	-0.0305115	0.207142	0.17701	-0.326578	1.1989	
-0.626387	0.952443	0.0181262	-0.654846	-1.74124	0.366086	0.697585	0.672831	0.633373	1.89567	-0.0928806	0.143203	0.194546	-0.287912	1.11588	
-0.586139	0.991932	0.0736601	-0.686951	-1.69795	0.368844	0.686163	0.633517	0.662308	1.85289	-0.15525	0.0792634	0.212083	-0.249246	1.03286	
-0.545891	1.03142	0.129194	-0.719056	-1.65465	0.371603	0.674741	0.594203	0.691244	1.8101	-0.217619	0.015324	0.229619	-0.21058	0.949839	
-0.505643	1.07091	0.184728	-0.751161	-1.61135	0.374361	0.663319	0.554889	0.72018	1.76731	-0.279988	-0.0486153	0.247155	-0.171914	0.86682	
-0.472682	1.10282	0.252991	-0.803642	-1.60717	0.347147	0.620947	0.520148	0.777269	1.73672	-0.365988	-0.143621	0.234938	-0.164741	0.804598	
-0.43972	1.13474	0.321255	-0.856124	-1.60299	0.319932	0.578575	0.485406	0.834358	1.70613	-0.451989	-0.238627	0.222721	-0.157569	0.742377	
-0.406758	1.16665	0.389518	-0.908606	-1.5988	0.292718	0.536203	0.450665	0.891448	1.67554	-0.537989	-0.333633	0.210504	-0.150396	0.680156	
-0.373796	1.19857	0.457781	-0.961088	-1.59462	0.265504	0.493831	0.415923	0.948537	1.64495	-0.623989	-0.428639	0.198287	-0.143223	0.617934	
-0.340834	1.23048	0.526045	-1.01357	-1.59044	0.23829	0.451459	0.381182	1.00563	1.61436	-0.70999	-0.523644	0.18607	-0.136051	0.555713	
-0.307872	1.2624	0.594308	-1.06605	-1.58626	0.211076	0.409087	0.34644	1.06272	1.58377	-0.79599	-0.61865	0.173853	-0.128878	0.493491	
-0.27491	1.29432	0.662571	-1.11853	-1.58208	0.183862	0.366715	0.311699	1.1198	1.55318	-0.881991	-0.713656	0.161636	-0.121705	0.43127	
-0.241949	1.32623	0.730835	-1.17102	-1.5779	0.156648	0.324343	0.276958	1.17689	1.5226	-0.967991	-0.808662	0.14942	-0.114532	0.369048	
-0.208987	1.35815	0.799098	-1.2235	-1.57372	0.129433	0.281971	0.242216	1.23398	1.49201	-1.05399	-0.903668	0.137203	-0.10736	0.306827	
-0.176025	1.39006	0.867362	-1.27598	-1.56954	0.102219	0.239599	0.207475	1.29107	1.46142	-1.13999	-0.998674	0.124986	-0.100187	0.244606	
-0.143063	1.42198	0.935625	-1.32846	-1.56536	0.0750052	0.197227	0.172733	1.34816	1.43083	-1.22599	-1.09368	0.112769	-0.0930142	0.182384	
-0.110101	1.45389	1.00389	-1.38094	-1.56117	0.047791	0.154855	0.137992	1.40525	1.40024	-1.31199	-1.18869	0.100552	-0.0858415	0.120163	
-0.0771393	1.48581	1.07215	-1.43342	-1.55699	0.0205769	0.112483	0.10325	1.46234	1.36965	-1.39799	-1.28369	0.0883346	-0.0786688	0.0579413	
-0.0441774	1.51772	1.14042	-1.48591	-1.55281	-0.00663728	0.0701114	0.0685089	1.51943	1.33906	-1.48399	-1.3787	0.0761176	-0.071496	-0.00428017	
-0.0112156	1.54964	1.20868	-1.53839	-1.54863	-0.0338514	0.0277394	0.0337674	1.57652	1.30847	-1.56999	-1.4737	0.0639006	-0.0643233	-0.0665016	
