0.119367	0.949964	-0.288653	-0.992382	0.105234	-0.0640551	-0.0304739	0.2941	0.955289	-0.323773	-0.227151	0.797271	
0.174259	0.945522	-0.274996	-0.982815	0.149736	-0.107951	-0.0608932	0.289081	0.955366	-0.343654	-0.247786	0.808276	
0.229634	0.936888	-0.263644	-0.969138	0.195152	-0.150624	-0.0896669	0.290096	0.952788	-0.364838	-0.267525	0.81754	
0.28534	0.924011	-0.25453	-0.951396	0.240968	-0.191782	-0.115876	0.296882	0.947858	-0.387259	-0.286195	0.825076	
0.341186	0.90681	-0.247565	-0.929714	0.286693	-0.231169	-0.138651	0.309036	0.940889	-0.410837	-0.303629	0.83091	
0.396934	0.885191	-0.242654	-0.904286	0.331878	-0.26856	-0.157195	0.326029	0.932199	-0.435476	-0.319673	0.835079	
0.452296	0.859056	-0.239692	-0.875361	0.376125	-0.303765	-0.170797	0.347209	0.922103	-0.461069	-0.334181	0.837629	
0.506926	0.828317	-0.238572	-0.843231	0.419097	-0.336628	-0.17885	0.371817	0.910914	-0.487496	-0.347023	0.838614	
0.560424	0.792914	-0.239191	-0.808216	0.460524	-0.367022	-0.180864	0.399006	0.898934	-0.514627	-0.35808	0.8381	
0.612342	0.752821	-0.241449	-0.770645	0.500201	-0.394849	-0.176477	0.427854	0.886452	-0.542327	-0.367252	0.836157	
0.662184	0.70807	-0.245255	-0.730844	0.537995	-0.420033	-0.165467	0.457382	0.87374	-0.570453	-0.374452	0.832865	
0.709421	0.658755	-0.250526	-0.689123	0.573831	-0.442524	-0.147755	0.486579	0.861051	-0.598858	-0.379611	0.828306	
0.753504	0.605049	-0.257193	-0.645756	0.607693	-0.462286	-0.123411	0.514418	0.848613	-0.627394	-0.382673	0.82257	
0.793876	0.547205	-0.265193	-0.60098	0.639607	-0.479297	-0.0926546	0.539878	0.836628	-0.655913	-0.383603	0.81575	
0.829989	0.485571	-0.27448	-0.554977	0.669635	-0.493548	-0.0558511	0.56197	0.82527	-0.684267	-0.382377	0.807941	
0.861324	0.42058	-0.285013	-0.507876	0.697856	-0.505033	-0.0135087	0.579749	0.814683	-0.712311	-0.378989	0.799241	
0.887408	0.352759	-0.296762	-0.459748	0.724356	-0.513751	0.0337308	0.592343	0.804979	-0.739907	-0.373445	0.789747	
0.907831	0.282715	-0.3097	-0.410609	0.749207	-0.519701	0.0851021	0.598967	0.796239	-0.766921	-0.365765	0.779556	
0.922264	0.211134	-0.323807	-0.360422	0.772458	-0.522881	0.13973	0.598941	0.788508	-0.793225	-0.355983	0.768767	
0.930476	0.13876	-0.339059	-0.309106	0.794122	-0.523282	0.196643	0.591706	0.781802	-0.8187	-0.344142	0.757473	
0.932342	0.0663875	-0.35543	-0.256549	0.814157	-0.520895	0.254795	0.576838	0.776104	-0.843235	-0.330293	0.745766	
0.927861	-0.0051623	-0.372889	-0.202619	0.832464	-0.515702	0.313079	0.554054	0.771366	-0.866727	-0.314499	0.733734	
0.917157	-0.0750596	-0.391394	-0.14718	0.84888	-0.507682	0.370353	0.523229	0.767509	-0.889084	-0.296827	0.721462	
0.900049	0.0309738	-0.434687	-0.246288	0.859053	-0.448744	0.359519	0.510949	0.780818	-0.905243	-0.268797	0.714411	
