-0.380527	-0.726485	0.572204	-0.924766	0.300578	-0.233366	-0.0024548	-0.617958	-0.786208	-0.379811	0.0165413	0.78976	
-0.415377	-0.699013	0.582102	-0.908747	0.290374	-0.299771	0.0405161	-0.653502	-0.75584	-0.372709	0.0336935	0.781387	
-0.451906	-0.673105	0.585415	-0.888135	0.277942	-0.366012	0.0836525	-0.685331	-0.723411	-0.363717	0.0497389	0.772936	
-0.489633	-0.649174	0.582093	-0.862688	0.263745	-0.431519	0.126607	-0.71345	-0.689173	-0.35293	0.0645298	0.764498	
-0.528027	-0.627569	0.572141	-0.832233	0.248287	-0.495724	0.169045	-0.73791	-0.653385	-0.340456	0.0779273	0.756164	
-0.566511	-0.608563	0.555622	-0.796675	0.232109	-0.558063	0.210651	-0.758799	-0.61632	-0.326417	0.0898033	0.748022	
-0.604478	-0.592356	0.532654	-0.756002	0.215775	-0.617983	0.251132	-0.776245	-0.578253	-0.310949	0.100041	0.74016	
-0.641301	-0.579059	0.503412	-0.710284	0.199859	-0.674946	0.290222	-0.79041	-0.539466	-0.294201	0.108536	0.732659	
-0.676343	-0.5687	0.468124	-0.659682	0.184936	-0.728435	0.327688	-0.801485	-0.500242	-0.276331	0.115198	0.725599	
-0.708973	-0.56122	0.427071	-0.60444	0.171572	-0.777956	0.363331	-0.809688	-0.460864	-0.25751	0.119951	0.719054	
-0.738577	-0.55647	0.380584	-0.544888	0.160306	-0.823042	0.396989	-0.815256	-0.421612	-0.237916	0.122734	0.713094	
-0.764572	-0.55422	0.329043	-0.481438	0.151643	-0.863262	0.42854	-0.818441	-0.382764	-0.217734	0.1235	0.707784	
-0.786417	-0.554155	0.272874	-0.414576	0.146041	-0.89822	0.457902	-0.819502	-0.344589	-0.197155	0.122222	0.703183	
-0.803626	-0.555888	0.212542	-0.34486	0.143902	-0.927558	0.485034	-0.818706	-0.307347	-0.176373	0.118886	0.699343	
-0.815776	-0.558965	0.148551	-0.272905	0.14556	-0.950965	0.509933	-0.816315	-0.271289	-0.155587	0.113497	0.696309	
-0.822522	-0.562871	0.0814402	-0.199382	0.151273	-0.968175	0.532639	-0.812584	-0.236652	-0.134995	0.106076	0.694122	
-0.823602	-0.567046	0.0117769	-0.124998	0.16122	-0.978971	0.553223	-0.807754	-0.20366	-0.114793	0.0966604	0.692813	
-0.818841	-0.570892	-0.0598465	-0.0504912	0.175487	-0.983186	0.571796	-0.802051	-0.172521	-0.0951787	0.085306	0.692407	
-0.808163	-0.573788	-0.132818	0.0233844	0.194074	-0.980708	0.588495	-0.795678	-0.143425	-0.0763415	0.0720836	0.692922	
-0.791589	-0.5751	-0.20651	0.0958724	0.216881	-0.971479	0.603486	-0.788811	-0.116545	-0.0584673	0.0570805	0.694368	
-0.769242	-0.5742	-0.280286	0.166227	0.243718	-0.955495	0.616956	-0.781598	-0.092031	-0.0417342	0.040399	0.696748	
-0.741344	-0.570476	-0.353506	0.233726	0.274301	-0.932808	0.629112	-0.774155	-0.0700161	-0.0263117	0.0221564	0.700059	
-0.708213	-0.563346	-0.425531	0.297686	0.308255	-0.903528	0.64017	-0.766564	-0.05061	-0.012359	0.00248357	0.704287	
-0.670262	-0.552272	-0.495726	0.357471	0.345121	-0.867817	0.650356	-0.758872	-0.0339006	-2.36359e-05	-0.0184758	0.709416	
-0.627991	-0.536772	-0.563473	0.41251	0.384364	-0.825893	0.659896	-0.751092	-0.0199536	0.0105596	-0.0405661	0.715419	
-0.581979	-0.516436	-0.628168	0.462304	0.42538	-0.778028	0.669011	-0.7432	-0.00881165	0.0192699	-0.0636214	0.722266	
-0.532871	-0.490928	-0.689231	0.506438	0.467504	-0.724542	0.677916	-0.735139	-0.000494925	0.0260019	-0.0874662	0.729917	
-0.481372	-0.460004	-0.746108	0.544587	0.510027	-0.665806	0.686809	-0.726821	0.0049991	0.030666	-0.111917	0.738331	
-0.428233	-0.423515	-0.79828	0.576525	0.552204	-0.602237	0.69587	-0.718126	0.00769521	0.0331896	-0.136785	0.747458	
-0.374233	-0.381415	-0.845265	0.602131	0.59327	-0.534293	0.705257	-0.70891	0.00763994	0.0335178	-0.161875	0.757245	
-0.320172	-0.33376	-0.886619	0.621388	0.632452	-0.462474	0.715099	-0.699006	0.00490091	0.0316138	-0.186988	0.767632	
-0.26685	-0.280719	-0.921948	0.634387	0.668985	-0.387313	0.725496	-0.688227	-0.000434033	0.0274592	-0.211925	0.778559	
-0.215052	-0.222563	-0.950904	0.641328	0.702129	-0.309376	0.736513	-0.676373	-0.00825782	0.0210546	-0.236485	0.78996	
