1.0625	-1.78731	0.609813	-2	-0.625	-0.625	
1.01132	-1.78361	0.578849	-1.95371	-0.644625	-0.600879	
0.960135	-1.77992	0.547885	-1.90742	-0.664249	-0.576757	
0.908952	-1.77622	0.516921	-1.86113	-0.683874	-0.552636	
0.857769	-1.77252	0.485957	-1.81484	-0.703499	-0.528514	
0.806587	-1.76883	0.454993	-1.76855	-0.723123	-0.504393	
0.799741	-1.74916	0.413747	-1.70692	-0.662204	-0.515585	
0.792896	-1.72949	0.372501	-1.64529	-0.601284	-0.526778	
0.786051	-1.70983	0.331254	-1.58367	-0.540364	-0.537971	
0.779206	-1.69016	0.290008	-1.52204	-0.479445	-0.549164	
0.772361	-1.67049	0.248762	-1.46041	-0.418525	-0.560357	
0.765515	-1.65082	0.207515	-1.39878	-0.357605	-0.57155	
0.75867	-1.63116	0.166269	-1.33715	-0.296686	-0.582742	
0.751825	-1.61149	0.125023	-1.27552	-0.235766	-0.593935	
0.74498	-1.59182	0.0837764	-1.21389	-0.174846	-0.605128	
0.738135	-1.57216	0.0425301	-1.15226	-0.113927	-0.616321	
0.731289	-1.55249	0.0012838	-1.09064	-0.053007	-0.627514	
0.724444	-1.53282	-0.0399625	-1.02901	0.00791263	-0.638707	
0.717599	-1.51316	-0.0812088	-0.967379	0.0688323	-0.6499	
0.710754	-1.49349	-0.122455	-0.90575	0.129752	-0.661092	
0.703909	-1.47382	-0.163701	-0.844121	0.190672	-0.672285	
0.697063	-1.45416	-0.204948	-0.782493	0.251591	-0.683478	
0.690218	-1.43449	-0.246194	-0.720864	0.312511	-0.694671	
0.683373	-1.41482	-0.28744	-0.659235	0.373431	-0.705864	
0.676528	-1.39515	-0.328687	-0.597606	0.43435	-0.717057	
0.669683	-1.37549	-0.369933	-0.535978	0.49527	-0.72825	
0.662837	-1.35582	-0.411179	-0.474349	0.55619	-0.739442	
0.655992	-1.33615	-0.452426	-0.41272	0.617109	-0.750635	
0.649147	-1.31649	-0.493672	-0.351092	0.678029	-0.761828	
0.642302	-1.29682	-0.534918	-0.289463	0.738949	-0.773021	
0.635457	-1.27715	-0.576165	-0.227834	0.799868	-0.784214	
0.628611	-1.25749	-0.617411	-0.166205	0.860788	-0.795407	
0.621766	-1.23782	-0.658657	-0.104577	0.921708	-0.806599	
0.614921	-1.21815	-0.699904	-0.042948	0.982627	-0.817792	
0.608076	-1.19849	-0.74115	0.0186807	1.04355	-0.828985	
0.601231	-1.17882	-0.782396	0.0803094	1.10447	-0.840178	
0.594385	-1.15915	-0.823642	0.141938	1.16539	-0.851371	
0.58754	-1.13948	-0.864889	0.203567	1.22631	-0.862564	
0.566548	-1.12781	-0.922572	0.13785	1.24295	-0.831385	
0.545556	-1.11613	-0.980256	0.0721325	1.25959	-0.800207	
0.524563	-1.10445	-1.03794	0.00641537	1.27624	-0.769029	
0.503571	-1.09277	-1.09562	-0.0593018	1.29288	-0.73785	
0.482579	-1.08109	-1.15331	-0.125019	1.30953	-0.706672	
0.461586	-1.06941	-1.21099	-0.190736	1.32617	-0.675494	
0.440594	-1.05773	-1.26867	-0.256453	1.34281	-0.644315	
0.419602	-1.04605	-1.32636	-0.32217	1.35946	-0.613137	
0.398609	-1.03437	-1.38404	-0.387888	1.3761	-0.581959	
0.377617	-1.02269	-1.44172	-0.453605	1.39274	-0.55078	
0.356625	-1.01101	-1.49941	-0.519322	1.40939	-0.519602	
0.335633	-0.999333	-1.55709	-0.585039	1.42603	-0.488423	
0.31464	-0.987654	-1.61477	-0.650756	1.44268	-0.457245	
0.293648	-0.975974	-1.67246	-0.716473	1.45932	-0.426067	
0.272656	-0.964295	-1.73014	-0.78219	1.47596	-0.394888	
0.251663	-0.952616	-1.78782	-0.847908	1.49261	-0.36371	
0.230671	-0.940936	-1.84551	-0.913625	1.50925	-0.332532	
0.209679	-0.929257	-1.90319	-0.979342	1.5259	-0.301353	
0.188686	-0.917578	-1.96088	-1.04506	1.54254	-0.270175	
0.167694	-0.905898	-2.01856	-1.11078	1.55918	-0.238997	
0.146702	-0.894219	-2.07624	-1.17649	1.57583	-0.207818	
0.125709	-0.88254	-2.13393	-1.24221	1.59247	-0.17664	
0.104717	-0.870861	-2.19161	-1.30793	1.60912	-0.145462	
0.0837248	-0.859181	-2.24929	-1.37364	1.62576	-0.114283	
0.0627325	-0.847502	-2.30698	-1.43936	1.6424	-0.0831048	
0.0417402	-0.835823	-2.36466	-1.50508	1.65905	-0.0519265	
0.0207479	-0.824143	-2.42234	-1.5708	1.67569	-0.0207481	
