-0.0241917	0.00140978	-0.014609	-0.163212	-0.441692	-0.00354549	
0.00766126	-0.0015694	0.0452813	0.345789	4.72047	-0.159711	
0.00578349	-0.00119148	0.03461	0.26544	4.72075	-0.119925	
0.00419467	-0.000879856	0.0259691	0.201016	4.72108	-0.0865684	
0.00284561	-0.000623882	0.019022	0.149855	4.72137	-0.0586036	
0.00169592	-0.000414576	0.013485	0.109711	4.72158	-0.0351629	
0.000712515	-0.000244355	0.00911904	0.0786885	4.7217	-0.0155216	
-0.000131618	-0.000106818	0.00572284	0.0551919	4.72174	0.000924765	
-0.000858517	3.42691e-06	0.00312733	0.0378784	4.7217	0.0146805	
-0.00148615	9.09227e-05	0.00119041	0.0256194	4.72159	0.0261663	
-0.00202919	0.000159494	-0.00020714	0.0174674	4.72142	0.0357332	
-0.00249964	0.000212361	-0.00116528	0.0126282	4.72122	0.0436747	
-0.00290735	0.000252229	-0.00176773	0.0104369	4.72099	0.0502364	
-0.00326042	0.000281375	-0.00208447	0.0103383	4.72075	0.0556245	
-0.00356559	0.00030171	-0.00217395	0.0118696	4.7205	0.0600121	
-0.00382847	0.000314838	-0.00208487	0.014646	4.72025	0.063545	
-0.0040538	0.000322105	-0.00185774	0.0183484	4.72001	0.0663466	
-0.00424558	0.000324638	-0.00152615	0.0227134	4.71978	0.0685213	
-0.00440725	0.00032338	-0.00111785	0.0275244	4.71956	0.0701577	
-0.00454179	0.000319118	-0.000655748	0.0326041	4.71936	0.0713316	
-0.00465179	0.000312508	-0.000158586	0.0378083	4.71918	0.0721074	
-0.00473954	0.000304095	0.000358326	0.0430208	4.71902	0.0725407	
-0.00480709	0.000294333	0.000882587	0.0481484	4.71888	0.0726789	
-0.00485625	0.000283595	0.00140422	0.0531179	4.71875	0.0725632	
-0.00488868	0.000272189	0.00191531	0.0578718	4.71865	0.0722289	
-0.00490588	0.000260367	0.00240959	0.0623667	4.71856	0.0717068	
-0.0049092	0.000248334	0.00288227	0.0665701	4.71849	0.0710234	
-0.0048999	0.000236256	0.00332968	0.0704591	4.71844	0.0702018	
-0.00487913	0.000224266	0.00374918	0.0740181	4.7184	0.0692623	
-0.00484793	0.000212469	0.00413888	0.0772383	4.71837	0.0682222	
-0.00480729	0.000200947	0.0044976	0.0801154	4.71836	0.0670969	
-0.0047581	0.000189763	0.00482467	0.0826498	4.71836	0.0658996	
-0.00470118	0.000178964	0.00511985	0.0848449	4.71837	0.0646419	
-0.00463729	0.000168584	0.00538329	0.0867066	4.71839	0.063334	
-0.00456713	0.000158645	0.00561539	0.0882431	4.71841	0.0619845	
-0.00449133	0.000149162	0.00581677	0.0894639	4.71845	0.0606012	
-0.00441049	0.000140139	0.00598824	0.0903799	4.71849	0.0591905	
-0.00432514	0.00013158	0.00613072	0.0910025	4.71854	0.0577583	
-0.00423577	0.000123478	0.00624523	0.0913439	4.7186	0.0563094	
-0.00414283	0.000115827	0.00633286	0.0914165	4.71866	0.0548479	
-0.00404672	0.000108616	0.00639473	0.0912326	4.71872	0.0533776	
-0.00394781	0.000101831	0.00643199	0.0908049	4.71879	0.0519015	
-0.00384643	9.54583e-05	0.00644581	0.0901457	4.71885	0.050422	
-0.00374288	8.94818e-05	0.00643732	0.089267	4.71893	0.0489414	
-0.00363741	8.38851e-05	0.00640766	0.0881806	4.719	0.0474613	
-0.00353027	7.86511e-05	0.00635793	0.0868981	4.71907	0.0459832	
-0.00342167	7.37625e-05	0.00628923	0.0854303	4.71915	0.0445081	
-0.00331178	6.92022e-05	0.00620259	0.0837879	4.71922	0.0430369	
-0.00320078	6.4953e-05	0.00609902	0.0819809	4.7193	0.0415703	
-0.00308879	6.09984e-05	0.00597948	0.0800192	4.71937	0.0401085	
-0.00297595	5.73219e-05	0.0058449	0.0779117	4.71945	0.0386518	
-0.00286235	5.39078e-05	0.00569615	0.0756674	4.71952	0.0372002	
-0.00274807	5.07408e-05	0.00553409	0.0732944	4.71959	0.0357538	
-0.00263319	4.78063e-05	0.0053595	0.0708005	4.71967	0.0343122	
-0.00251777	4.50903e-05	0.00517313	0.0681932	4.71974	0.0328753	
-0.00240184	4.25793e-05	0.0049757	0.0654793	4.7198	0.0314425	
-0.00228544	4.02607e-05	0.00476788	0.0626655	4.71987	0.0300134	
-0.0021686	3.81223e-05	0.0045503	0.0597578	4.71993	0.0285875	
-0.00205132	3.61527e-05	0.00432357	0.056762	4.72	0.0271642	
-0.0019336	3.4341e-05	0.00408824	0.0536835	4.72006	0.0257428	
-0.00181545	3.26771e-05	0.00384483	0.0505273	4.72011	0.0243226	
-0.00169686	3.11512e-05	0.00359385	0.0472983	4.72017	0.022903	
-0.0015778	2.97542e-05	0.00333575	0.0440008	4.72022	0.0214832	
-0.00145826	2.84777e-05	0.00307096	0.0406389	4.72027	0.0200623	
-0.00133821	2.73136e-05	0.0027999	0.0372164	4.72032	0.0186397	
-0.00121762	2.62544e-05	0.00252294	0.0337371	4.72036	0.0172146	
-0.00109646	2.52931e-05	0.00224043	0.0302042	4.7204	0.015786	
-0.000974678	2.44229e-05	0.00195271	0.0266208	4.72044	0.0143533	
-0.00161204	0.00190723	0.000903307	0.012366	4.72085	0.0169517	
-0.00145121	0.00157425	0.00109757	0.014765	4.72085	0.0160607	
-0.00132199	0.00129501	0.00126032	0.0167668	4.72085	0.0153517	
